subject,level,x,y,rotation,time
48540,_level_5,-7.5600152015686035,10.17628002166748,87,146.4665985107422
48540,_level_5,-6.173545837402344,10.5423002243042,68,146.58309936523438
48540,_level_5,-5.061194896697998,10.986559867858887,73,146.69970703125
48540,_level_5,-3.6302130222320557,11.107449531555176,90,146.8000946044922
48540,_level_5,-2.4302120208740234,11.107449531555176,90,146.9163055419922
48540,_level_5,-1.2363430261611938,11.190199851989746,79,147.0166015625
48540,_level_5,0.10092739760875702,11.708200454711914,61,147.1331024169922
48540,_level_5,1.2807029485702515,12.531499862670898,55,147.24879455566406
48540,_level_5,2.3172860145568848,13.134309768676758,59,147.34979248046875
48540,_level_5,3.651984930038452,13.659099578857422,76,147.46640014648438
48540,_level_5,4.844182968139648,13.75730037689209,90,147.56649780273438
48540,_level_5,6.196306228637695,13.366220474243164,125,147.68299865722656
48540,_level_5,6.617898941040039,12.279789924621582,175,147.79989624023438
48540,_level_5,6.617898941040039,10.839790344238281,180,147.89999389648438
48540,_level_5,6.617898941040039,9.6397857666015625,180,148.01669311523438
48540,_level_5,6.815710067749023,8.22105598449707,163,148.1331024169922
48540,_level_5,7.57574987411499,7.018640995025635,135,148.24989318847656
48540,_level_5,8.838042259216309,6.358757972717285,107,148.3665008544922
48540,_level_5,10.026740074157715,6.372154235839844,81,148.4665069580078
48540,_level_5,11.160420417785645,6.754549026489258,66,148.5666046142578
48540,_level_5,12.17057991027832,7.398021221160889,53,148.6667022705078
48540,_level_5,13.219340324401855,8.383094787597656,45,148.7830047607422
48540,_level_5,14.067870140075684,9.231622695922852,45,148.8831024169922
48540,_level_5,14.916390419006348,10.08014965057373,45,148.99969482421875
48540,_level_5,15.934619903564453,11.098380088806152,45,149.1165008544922
48540,_level_5,16.783159255981445,11.94690990447998,45,149.2165069580078
48540,_level_5,16.618040084838867,13.126959800720215,340,149.31649780273438
48540,_level_5,15.694419860839844,14.188249588012695,300,149.43319702148438
