subject,level,object_size,x,y,points,time
7,_level_5,extra small,-15,-10,46,614.80218505859375
7,_level_5,extra small,-12.5,-12.5,48,615.00201416015625
7,_level_5,extra small,-10,-15,50,615.267822265625
7,_level_5,extra small,-1.5,-10,52,615.9993896484375
7,_level_5,extra small,-5,-15,54,616.18182373046875
7,_level_5,extra small,6.5,-15,56,617.26239013671875
7,_level_5,extra small,10,-15,58,617.5614013671875
7,_level_5,extra small,12.5,-17.5,60,617.77777099609375
7,_level_5,extra small,10,-20,62,618.02740478515625
7,_level_5,extra small,15,-23.5,64,618.52581787109375
7,_level_5,extra small,15,-20,66,618.62542724609375
7,_level_5,extra small,17.5,-17.5,68,618.908203125
7,_level_5,extra small,20,-15,70,619.4066162109375
7,_level_5,extra small,20,-15,72,619.42327880859375
7,_level_5,extra small,17.5,-12.5,74,619.70538330078125
7,_level_5,extra small,15,-15,76,620.0216064453125
7,_level_5,extra small,12.5,-12.5,78,620.12139892578125
7,_level_5,extra small,10,-10,80,620.50360107421875
7,_level_5,extra small,15,-6.5,82,620.95208740234375
7,_level_5,extra small,15,-10,84,621.18487548828125
7,_level_5,extra small,20,-10,86,621.46759033203125
7,_level_5,extra small,10,-20,88,623.04669189453125
7,_level_5,extra small,6.5,-15,90,623.24609375
7,_level_5,extra small,-5,-15,92,624.3599853515625
7,_level_5,extra small,-10,-15,94,624.72601318359375
7,_level_5,extra small,-15,-15,96,625.14117431640625
7,_level_5,extra small,-15,-15,98,625.15771484375
7,_level_5,extra small,-15,-10,100,625.42340087890625
7,_level_5,extra small,-18.5,-10,102,625.58990478515625
7,_level_5,extra small,-15,-5,104,625.92218017578125
7,_level_5,extra small,-10,-5,106,626.22100830078125
7,_level_5,extra small,-7.5,-7.5,108,626.47052001953125
7,_level_5,extra small,-5,-10,110,626.75311279296875
7,_level_5,extra small,-1.5,-10,112,627.10260009765625
7,_level_5,extra small,10,-10,114,628.06640625
7,_level_5,extra small,12.5,-12.5,116,628.2821044921875
7,_level_5,extra small,15,-15,118,628.581787109375
7,_level_5,extra small,17.5,-17.5,120,628.88092041015625
7,_level_5,extra small,20,-20,122,629.163330078125
7,_level_5,extra small,23.5,-15,124,629.57879638671875
7,_level_5,extra small,20,-15,126,629.92779541015625
7,_level_5,extra small,17.5,-12.5,128,630.0775146484375
7,_level_5,extra small,15,-20,130,630.609375
7,_level_5,extra small,15,-23.5,132,630.9083251953125
7,_level_5,extra small,10,-20,134,631.24102783203125
7,_level_5,extra small,10,-15,136,631.69049072265625
7,_level_5,extra small,6.5,-15,138,631.906005859375
7,_level_5,extra small,-5,-15,140,632.88629150390625
7,_level_5,extra small,-10,-15,142,633.30218505859375
7,_level_5,extra small,-15,-15,144,633.700927734375
7,_level_5,extra small,-10,-18.5,146,634.38232421875
7,_level_5,extra small,-12.5,-12.5,148,635.13018798828125
7,_level_5,extra small,-15,-10,150,635.41302490234375
7,_level_5,extra small,-18.5,-10,152,635.7454833984375
7,_level_5,extra small,-15,-5,154,636.07781982421875
7,_level_5,extra small,-12.5,-7.5,156,636.31072998046875
7,_level_5,extra small,-10,-10,158,636.6265869140625
7,_level_5,extra small,-7.5,-12.5,160,636.90899658203125
7,_level_5,extra small,-5,-10,162,637.4407958984375
7,_level_5,extra small,-1.5,-10,164,637.5072021484375
7,_level_5,extra small,-5,-5,166,637.88958740234375
7,_level_5,extra small,-10,-5,168,638.238525390625
7,_level_5,extra small,-10,-1.5,170,638.371826171875
7,_level_5,extra small,-7.5,-7.5,172,639.11962890625
7,_level_5,extra small,-5,-15,174,639.8175048828125
7,_level_5,extra small,-10,-15,176,640.11688232421875
7,_level_5,extra small,-12.5,-12.5,178,640.4324951171875
7,_level_5,extra small,-15,-15,180,640.5657958984375
7,_level_5,extra small,-10,-18.5,182,641.23858642578125
7,_level_5,extra small,-15,-10,184,642.22760009765625
7,_level_5,extra small,-18.5,-10,186,642.5103759765625
7,_level_5,extra small,-15,-5,188,642.92572021484375
7,_level_5,extra small,-12.5,-7.5,190,643.14178466796875
7,_level_5,extra small,-7.5,-12.5,192,644.00701904296875
7,_level_5,extra small,-5,-10,194,644.3717041015625
7,_level_5,extra small,-10,-10,196,644.62127685546875
7,_level_5,extra small,-10,-5,198,645.3695068359375
7,_level_5,extra small,-10,-1.5,200,645.65191650390625
7,_level_5,extra small,-5,-5,202,646.083984375
7,_level_5,extra small,-7.5,-7.5,204,646.49920654296875
7,_level_5,extra small,-5,-15,206,647.064208984375
7,_level_5,extra small,-10,-15,208,647.52972412109375
7,_level_5,extra small,-12.5,-12.5,210,647.7457275390625
7,_level_5,extra small,-15,-10,212,648.04510498046875
7,_level_5,extra small,-18.5,-10,214,648.3272705078125
7,_level_5,extra small,-15,-5,216,648.876708984375
7,_level_5,extra small,-12.5,-7.5,218,649.20880126953125
7,_level_5,extra small,-5,-10,220,649.75701904296875
7,_level_5,extra small,-1.5,-10,222,650.10662841796875
7,_level_5,extra small,-7.5,-12.5,224,650.671875
7,_level_5,extra small,-10,-10,226,650.8875732421875
7,_level_5,extra small,-15,-15,228,651.452392578125
7,_level_5,extra small,-10,-18.5,230,652.00152587890625
7,_level_5,extra small,-7.5,-7.5,232,652.948486328125
7,_level_5,extra small,-5,-5,234,653.19769287109375
7,_level_5,extra small,-10,-1.5,236,653.74639892578125
7,_level_5,extra small,-15,-5,238,654.2279052734375
7,_level_5,extra small,-18.5,-10,240,654.726806640625
7,_level_5,extra small,-15,-10,242,654.90972900390625
7,_level_5,extra small,-12.5,-12.5,244,655.12567138671875
7,_level_5,extra small,-10,-15,246,655.45819091796875
7,_level_5,extra small,-7.5,-12.5,248,655.80780029296875
7,_level_5,extra small,-7.5,-12.5,250,655.8240966796875
7,_level_5,extra small,-5,-10,252,656.10662841796875
7,_level_5,extra small,-1.5,-10,254,656.20721435546875
7,_level_5,extra small,-10,-5,256,656.72161865234375
7,_level_5,extra small,-12.5,-7.5,258,657.08709716796875
7,_level_5,extra small,-10,-10,260,657.35302734375
7,_level_5,extra small,-15,-15,262,657.802978515625
7,_level_5,extra small,-10,-18.5,264,658.28387451171875
7,_level_5,extra small,6.5,-15,266,659.83001708984375
7,_level_5,extra small,10,-15,268,660.029296875
7,_level_5,extra small,12.5,-17.5,270,660.31158447265625
7,_level_5,extra small,10,-20,272,660.427978515625
7,_level_5,extra small,15,-20,274,661.0595703125
7,_level_5,extra small,15,-23.5,276,661.16021728515625
7,_level_5,extra small,20,-20,278,661.69097900390625
7,_level_5,extra small,17.5,-17.5,280,662.023681640625
7,_level_5,extra small,20,-15,282,662.22320556640625
7,_level_5,extra small,23.5,-15,284,662.588623046875
7,_level_5,extra small,15,-15,286,663.17010498046875
7,_level_5,extra small,12.5,-12.5,288,663.4697265625
7,_level_5,extra small,10,-10,290,663.75201416015625
7,_level_5,extra small,15,-6.5,292,664.2510986328125
7,_level_5,extra small,20,-10,294,664.7498779296875
7,_level_5,extra small,17.5,-12.5,296,664.94927978515625
7,_level_5,extra small,15,-10,298,665.44818115234375
7,_level_5,extra small,12.5,-17.5,300,666.4613037109375
7,_level_5,extra small,10,-20,302,666.74420166015625
7,_level_5,extra small,15,-23.5,304,667.3424072265625
7,_level_5,extra small,15,-20,306,667.52520751953125
7,_level_5,extra small,17.5,-17.5,308,667.80780029296875
7,_level_5,extra small,20,-20,310,667.84112548828125
7,_level_5,extra small,15,-15,312,668.190673828125
7,_level_5,extra small,10,-15,314,668.60601806640625
7,_level_5,extra small,6.5,-15,316,668.88800048828125
7,_level_5,extra small,-5,-15,318,669.852294921875
7,_level_5,extra small,-7.5,-12.5,320,670.18511962890625
7,_level_5,extra small,-10,-15,322,670.25140380859375
7,_level_5,extra small,-15,-15,326,670.69989013671875
7,_level_5,extra small,-12.5,-12.5,324,670.48406982421875
7,_level_5,extra small,-10,-18.5,328,671.06549072265625
7,_level_5,extra small,-10,-10,330,671.89697265625
7,_level_5,extra small,-12.5,-7.5,332,672.22918701171875
7,_level_5,extra small,-15,-5,334,672.5281982421875
7,_level_5,extra small,-18.5,-10,336,672.92718505859375
7,_level_5,extra small,-15,-10,338,673.210205078125
7,_level_5,extra small,-10,-5,340,673.85791015625
7,_level_5,extra small,-10,-1.5,342,674.1239013671875
7,_level_5,extra small,-5,-5,344,674.6724853515625
7,_level_5,extra small,-7.5,-7.5,346,674.93817138671875
7,_level_5,extra small,-5,-10,348,675.12152099609375
7,_level_5,extra small,-1.5,-10,350,675.38720703125
7,_level_5,extra small,-5,-15,352,675.68658447265625
7,_level_5,extra small,-7.5,-12.5,354,676.1016845703125
7,_level_5,extra small,-10,-15,356,676.151611328125
7,_level_5,extra small,-12.5,-12.5,358,676.41802978515625
7,_level_5,extra small,-15,-15,360,676.78338623046875
7,_level_5,extra small,-10,-18.5,362,677.2003173828125
7,_level_5,extra small,-10,-10,364,678.3629150390625
7,_level_5,extra small,-10,-5,366,678.87750244140625
7,_level_5,extra small,-15,-5,368,679.060791015625
7,_level_5,extra small,-18.5,-10,370,679.559326171875
7,_level_5,extra small,-15,-10,372,679.60906982421875
7,_level_5,extra small,-12.5,-7.5,374,680.0247802734375
7,_level_5,extra small,-10,-1.5,376,680.58978271484375
7,_level_5,extra small,-5,-5,378,680.905517578125
7,_level_5,extra small,-7.5,-7.5,380,681.33782958984375
7,_level_5,extra small,-5,-10,382,681.37091064453125
7,_level_5,extra small,-1.5,-10,384,681.7196044921875
7,_level_5,extra small,-7.5,-12.5,386,682.201904296875
7,_level_5,extra small,-10,-15,388,682.501220703125
7,_level_5,extra small,-12.5,-12.5,390,682.85040283203125
7,_level_5,extra small,-15,-15,392,682.88372802734375
7,_level_5,extra small,-10,-18.5,394,683.6812744140625
7,_level_5,extra small,-5,-15,396,683.84759521484375
7,_level_5,extra small,6.5,-15,398,684.94439697265625
7,_level_5,extra small,10,-15,400,685.22882080078125
7,_level_5,extra small,10,-20,402,685.4927978515625
7,_level_5,extra small,15,-23.5,404,685.94158935546875
7,_level_5,extra small,15,-20,406,686.2078857421875
7,_level_5,extra small,12.5,-17.5,408,686.42401123046875
7,_level_5,extra small,15,-15,410,686.8228759765625
7,_level_5,extra small,17.5,-17.5,412,687.07208251953125
7,_level_5,extra small,20,-20,414,687.37127685546875
7,_level_5,extra small,23.5,-15,416,687.9031982421875
7,_level_5,extra small,20,-15,418,688.002685546875
7,_level_5,extra small,17.5,-12.5,420,688.28509521484375
7,_level_5,extra small,20,-10,422,688.48468017578125
7,_level_5,extra small,15,-6.5,424,688.96630859375
7,_level_5,extra small,15,-10,426,689.1824951171875
7,_level_5,extra small,12.5,-12.5,428,689.39892578125
7,_level_5,extra small,10,-10,430,689.64849853515625
7,_level_5,extra small,-1.5,-10,432,690.5294189453125
7,_level_5,extra small,-5,-10,434,690.82830810546875
7,_level_5,extra small,-7.5,-12.5,436,691.111328125
7,_level_5,extra small,-7.5,-12.5,438,691.1279296875
7,_level_5,extra small,-10,-15,440,691.42681884765625
7,_level_5,extra small,-10,-18.5,442,691.543212890625
7,_level_5,extra small,-15,-15,444,691.99188232421875
7,_level_5,extra small,-15,-10,446,692.424072265625
7,_level_5,extra small,-18.5,-10,448,692.55718994140625
7,_level_5,extra small,-12.5,-12.5,450,693.03887939453125
7,_level_5,extra small,-10,-10,452,693.48797607421875
7,_level_5,extra small,-12.5,-7.5,454,693.7706298828125
7,_level_5,extra small,-15,-5,456,694.03631591796875
7,_level_5,extra small,-10,-1.5,458,694.4852294921875
7,_level_5,extra small,-10,-5,460,694.75152587890625
7,_level_5,extra small,-7.5,-7.5,462,694.9508056640625
7,_level_5,extra small,-5,-5,464,695.01708984375
7,_level_5,extra small,10,-10,466,696.39678955078125
7,_level_5,extra small,15,-10,468,696.82891845703125
7,_level_5,extra small,20,-10,470,697.26080322265625
7,_level_5,extra small,20,-15,472,697.62689208984375
7,_level_5,extra small,20,-20,474,698.25830078125
7,_level_5,extra small,17.5,-17.5,476,698.45758056640625
7,_level_5,extra small,15,-15,478,698.75701904296875
7,_level_5,extra small,12.5,-12.5,480,699.07269287109375
7,_level_5,extra small,10,-15,482,699.33831787109375
7,_level_5,extra small,6.5,-15,484,699.58819580078125
7,_level_5,extra small,10,-20,486,699.9036865234375
7,_level_5,extra small,15,-20,488,700.319091796875
7,_level_5,extra small,15,-23.5,490,700.618408203125
7,_level_5,extra small,12.5,-17.5,492,701.2667236328125
7,_level_5,extra small,17.5,-12.5,494,701.881591796875
7,_level_5,extra small,23.5,-15,496,702.44677734375
7,_level_5,extra small,20,-10,498,703.14459228515625
7,_level_5,extra small,15,-10,500,703.6099853515625
7,_level_5,extra small,15,-6.5,502,703.659912109375
7,_level_5,extra small,10,-10,504,704.30841064453125
7,_level_5,extra small,12.5,-12.5,506,704.54180908203125
7,_level_5,extra small,15,-15,508,704.82379150390625
7,_level_5,extra small,17.5,-17.5,510,705.1229248046875
7,_level_5,extra small,20,-20,512,705.40521240234375
7,_level_5,extra small,20,-15,514,705.8375244140625
7,_level_5,extra small,15,-20,516,706.36932373046875
7,_level_5,extra small,15,-23.5,518,706.6688232421875
7,_level_5,extra small,10,-20,520,707.28338623046875
7,_level_5,extra small,12.5,-17.5,522,707.5828857421875
7,_level_5,extra small,10,-15,524,707.74920654296875
7,_level_5,extra small,6.5,-15,526,707.96478271484375
7,_level_5,extra small,-7.5,-12.5,528,709.22808837890625
7,_level_5,extra small,-10,-15,530,709.46112060546875
7,_level_5,extra small,-10,-18.5,532,709.72637939453125
7,_level_5,extra small,-15,-15,534,709.99267578125
7,_level_5,extra small,-12.5,-12.5,536,710.19219970703125
7,_level_5,extra small,-15,-10,538,710.408203125
7,_level_5,extra small,-18.5,-10,540,710.70758056640625
7,_level_5,extra small,-15,-5,542,711.17291259765625
7,_level_5,extra small,-12.5,-7.5,544,711.42230224609375
7,_level_5,extra small,-10,-5,546,711.6378173828125
7,_level_5,extra small,-5,-5,548,712.07080078125
7,_level_5,extra small,-5,-10,552,712.4691162109375
7,_level_5,extra small,-5,-10,550,712.4691162109375
7,_level_5,extra small,-10,-10,554,712.685791015625
7,_level_5,extra small,-5,-15,556,713.28411865234375
7,_level_5,extra small,-1.5,-10,558,713.79937744140625
7,_level_5,extra small,6.5,-15,560,714.49761962890625
7,_level_5,extra small,10,-15,562,714.7965087890625
7,_level_5,extra small,12.5,-12.5,564,715.02911376953125
7,_level_5,extra small,10,-10,566,715.1455078125
7,_level_5,extra small,15,-6.5,568,715.57781982421875
7,_level_5,extra small,20,-10,570,716.0927734375
7,_level_5,extra small,17.5,-12.5,572,716.12591552734375
7,_level_5,extra small,20,-15,574,716.42547607421875
7,_level_5,extra small,23.5,-15,576,716.54168701171875
7,_level_5,extra small,20,-20,578,716.924072265625
7,_level_5,extra small,17.5,-17.5,580,717.0072021484375
7,_level_5,extra small,15,-15,582,717.305908203125
7,_level_5,extra small,12.5,-17.5,584,717.4727783203125
7,_level_5,extra small,10,-20,586,717.7716064453125
7,_level_5,extra small,15,-23.5,588,718.2205810546875
7,_level_5,extra small,15,-10,590,719.41741943359375
7,_level_5,extra small,10,-10,592,720.165283203125
7,_level_5,extra small,10,-15,594,720.531005859375
7,_level_5,extra small,15,-20,596,721.21209716796875
7,_level_5,extra small,6.5,-15,598,722.07672119140625
7,_level_5,extra small,-5,-15,600,723.09039306640625
7,_level_5,extra small,-7.5,-12.5,602,723.30621337890625
7,_level_5,extra small,-10,-15,604,723.50592041015625
7,_level_5,extra small,-10,-18.5,606,723.72198486328125
7,_level_5,extra small,-12.5,-12.5,608,724.503173828125
7,_level_5,extra small,-15,-10,610,724.78619384765625
7,_level_5,extra small,-18.5,-10,612,725.1185302734375
7,_level_5,extra small,-15,-5,614,725.51690673828125
7,_level_5,extra small,-10,-5,616,725.96600341796875
7,_level_5,extra small,-10,-1.5,618,726.29840087890625
7,_level_5,extra small,-5,-5,620,726.697021484375
7,_level_5,extra small,-7.5,-7.5,622,727.14630126953125
7,_level_5,extra small,-7.5,-7.5,624,727.14630126953125
7,_level_5,extra small,-10,-10,626,727.37872314453125
7,_level_5,extra small,-12.5,-7.5,628,727.577880859375
7,_level_5,extra small,-15,-15,630,728.2930908203125
7,_level_5,extra small,-10,-15,632,728.69171142578125
7,_level_5,extra small,-7.5,-12.5,634,729.00848388671875
7,_level_5,extra small,-1.5,-10,636,729.5225830078125
7,_level_5,extra small,6.5,-15,638,730.53680419921875
7,_level_5,extra small,10,-15,640,730.6865234375
7,_level_5,extra small,12.5,-17.5,642,730.9857177734375
7,_level_5,extra small,10,-20,644,731.1021728515625
7,_level_5,extra small,15,-23.5,646,731.7001953125
7,_level_5,extra small,15,-20,648,731.8668212890625
7,_level_5,extra small,20,-20,650,732.149169921875
7,_level_5,extra small,15,-15,652,733.07977294921875
7,_level_5,extra small,17.5,-17.5,654,733.17962646484375
7,_level_5,extra small,20,-15,656,733.3623046875
7,_level_5,extra small,23.5,-15,658,733.67822265625
7,_level_5,extra small,20,-10,660,733.9439697265625
7,_level_5,extra small,17.5,-12.5,662,734.12689208984375
7,_level_5,extra small,12.5,-12.5,664,734.55889892578125
7,_level_5,extra small,10,-10,666,734.89208984375
7,_level_5,extra small,15,-6.5,668,735.3240966796875
7,_level_5,extra small,15,-10,670,735.98870849609375
7,_level_5,extra small,10,-15,672,736.57012939453125
7,_level_5,extra small,-5,-15,674,737.99981689453125
7,_level_5,extra small,-10,-15,676,738.4320068359375
7,_level_5,extra small,-10,-18.5,678,738.7808837890625
7,_level_5,extra small,-15,-15,680,739.64520263671875
7,_level_5,extra small,-12.5,-12.5,682,739.877685546875
7,_level_5,extra small,-15,-10,684,740.1768798828125
7,_level_5,extra small,-18.5,-10,686,740.44287109375
7,_level_5,extra small,-15,-5,688,740.89312744140625
7,_level_5,extra small,-12.5,-7.5,690,741.15777587890625
7,_level_5,extra small,-7.5,-7.5,692,741.59002685546875
7,_level_5,extra small,-7.5,-7.5,694,741.59002685546875
7,_level_5,extra small,-5,-5,696,742.271728515625
7,_level_5,extra small,-5,-10,698,742.6868896484375
7,_level_5,extra small,-7.5,-7.5,700,746.609375
7,_level_5,extra small,-5,-10,702,747.706787109375
7,_level_7,small,-10,-1.5,0,751.8790283203125
7,_level_7,small,-10,-5,1,752.07818603515625
7,_level_7,extra small,-12.5,-7.5,2,752.37701416015625
7,_level_7,large,-10,-10,4,752.460693359375
7,_level_7,extra small,-15,-5,8,752.62677001953125
7,_level_7,extra large,-18.5,-10,10,753.0430908203125
7,_level_7,large,-15,-10,15,753.32427978515625
7,_level_7,large,-12.5,-12.5,19,753.54071044921875
7,_level_7,extra large,-15,-15,23,753.6240234375
